,label,source,path
4019,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_turn_ps.wav
4020,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_vine_ps.wav
4021,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_voice_ps.wav
4022,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_void_ps.wav
4023,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_vote_ps.wav
4024,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_wag_ps.wav
4025,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_walk_ps.wav
4026,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_wash_ps.wav
4027,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_week_ps.wav
4028,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_wheat_ps.wav
4029,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_when_ps.wav
4030,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_which_ps.wav
4031,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_whip_ps.wav
4032,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_white_ps.wav
4033,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_wife_ps.wav
4034,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_wire_ps.wav
4035,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_witch_ps.wav
4036,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_yearn_ps.wav
4037,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_yes_ps.wav
4038,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_young_ps.wav
4039,surprise,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_pleasant_surprised/YAF_youth_ps.wav
4040,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_back_sad.wav
4041,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_bar_sad.wav
4042,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_base_sad.wav
4043,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_bath_sad.wav
4044,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_bean_sad.wav
4045,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_beg_sad.wav
4046,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_bite_sad.wav
4047,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_boat_sad.wav
4048,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_bone_sad.wav
4049,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_book_sad.wav
4050,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_bought_sad.wav
4051,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_burn_sad.wav
4052,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_cab_sad.wav
4053,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_calm_sad.wav
4054,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_came_sad.wav
4055,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_cause_sad.wav
4056,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_chain_sad.wav
4057,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_chair_sad.wav
4058,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_chalk_sad.wav
4059,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_chat_sad.wav
4060,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_check_sad.wav
4061,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_cheek_sad.wav
4062,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_chief_sad.wav
4063,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_choice_sad.wav
4064,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_cool_sad.wav
4065,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_dab_sad.wav
4066,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_date_sad.wav
4067,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_dead_sad.wav
4068,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_death_sad.wav
4069,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_deep_sad.wav
4070,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_dime_sad.wav
4071,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_dip_sad.wav
4072,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_ditch_sad.wav
4073,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_dodge_sad.wav
4074,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_dog_sad.wav
4075,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_doll_sad.wav
4076,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_door_sad.wav
4077,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_fail_sad.wav
4078,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_fall_sad.wav
4079,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_far_sad.wav
4080,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_fat_sad.wav
4081,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_fit_sad.wav
4082,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_five_sad.wav
4083,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_food_sad.wav
4084,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_gap_sad.wav
4085,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_gas_sad.wav
4086,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_gaze_sad.wav
4087,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_germ_sad.wav
4088,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_get_sad.wav
4089,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_gin_sad.wav
4090,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_goal_sad.wav
4091,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_good_sad.wav
4092,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_goose_sad.wav
4093,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_gun_sad.wav
4094,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_half_sad.wav
4095,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_hall_sad.wav
4096,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_hash_sad.wav
4097,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_hate_sad.wav
4098,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_have_sad.wav
4099,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_haze_sad.wav
4100,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_hire_sad.wav
4101,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_hit_sad.wav
4102,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_hole_sad.wav
4103,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_home_sad.wav
4104,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_hurl_sad.wav
4105,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_hush_sad.wav
4106,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_jail_sad.wav
4107,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_jar_sad.wav
4108,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_join_sad.wav
4109,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_judge_sad.wav
4110,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_jug_sad.wav
4111,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_juice_sad.wav
4112,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_keen_sad.wav
4113,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_keep_sad.wav
4114,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_keg_sad.wav
4115,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_kick_sad.wav
4116,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_kill_sad.wav
4117,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_king_sad.wav
4118,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_kite_sad.wav
4119,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_knock_sad.wav
4120,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_late_sad.wav
4121,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_laud_sad.wav
4122,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_lean_sad.wav
4123,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_learn_sad.wav
4124,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_lease_sad.wav
4125,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_lid_sad.wav
4126,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_life_sad.wav
4127,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_limb_sad.wav
4128,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_live_sad.wav
4129,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_loaf_sad.wav
4130,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_long_sad.wav
4131,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_lore_sad.wav
4132,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_lose_sad.wav
4133,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_lot_sad.wav
4134,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_love_sad.wav
4135,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_luck_sad.wav
4136,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_make_sad.wav
4137,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_match_sad.wav
4138,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_merge_sad.wav
4139,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_mess_sad.wav
4140,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_met_sad.wav
4141,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_mill_sad.wav
4142,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_mob_sad.wav
4143,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_mode_sad.wav
4144,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_mood_sad.wav
4145,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_moon_sad.wav
4146,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_mop_sad.wav
4147,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_mouse_sad.wav
4148,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_nag_sad.wav
4149,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_name_sad.wav
4150,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_near_sad.wav
4151,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_neat_sad.wav
4152,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_nice_sad.wav
4153,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_note_sad.wav
4154,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_numb_sad.wav
4155,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_pad_sad.wav
4156,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_page_sad.wav
4157,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_pain_sad.wav
4158,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_pass_sad.wav
4159,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_pearl_sad.wav
4160,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_peg_sad.wav
4161,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_perch_sad.wav
4162,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_phone_sad.wav
4163,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_pick_sad.wav
4164,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_pike_sad.wav
4165,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_pole_sad.wav
4166,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_pool_sad.wav
4167,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_puff_sad.wav
4168,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_rag_sad.wav
4169,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_raid_sad.wav
4170,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_rain_sad.wav
4171,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_raise_sad.wav
4172,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_rat_sad.wav
4173,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_reach_sad.wav
4174,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_read_sad.wav
4175,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_red_sad.wav
4176,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_ring_sad.wav
4177,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_ripe_sad.wav
4178,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_road_sad.wav
4179,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_room_sad.wav
4180,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_rose_sad.wav
4181,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_rot_sad.wav
4182,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_rough_sad.wav
4183,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_rush_sad.wav
4184,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_said_sad.wav
4185,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_sail_sad.wav
4186,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_search_sad.wav
4187,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_seize_sad.wav
4188,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_sell_sad.wav
4189,sad,TESS,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\TESS2/YAF_sad/YAF_shack_sad.wav
